game,date,time,field,bracket,ROUND,team,SCORE
3767799,04/18/2015,12:00 PM,Brooke Elementary School,A2,3,Council Rock Blue A,
3761668,04/18/2015,12:15 PM,Springfield - Sabold,A3,2,Springfield A,
3761668,04/18/2015,12:15 PM,Springfield - Sabold,A3,2,Radnor Maroon A,
3767990,04/18/2015,12:30 PM,Spartan,B3,3,Spartan B,
3767990,04/18/2015,12:30 PM,Spartan,B3,3,Lower Bucks Blue B,
3750118,04/18/2015,12:30 PM,Haverford High School,A1A,2,Haverford A,
3750118,04/18/2015,12:30 PM,Haverford High School,A1A,2,Council Rock A,
3767802,04/18/2015,1:00 PM,Twin Oaks Day Camp Field,A2,3,Warriors A,
3767802,04/18/2015,1:00 PM,Twin Oaks Day Camp Field,A2,3,Deep Run A,
3768275,04/18/2015,1:30 PM,Brooke Elementary School,B3,3,Spring-Ford B,
3768275,04/18/2015,1:30 PM,Brooke Elementary School,B3,2,Crooked Crosse B,
3768251,04/18/2015,1:30 PM,William Penn Middle Scho,B3,3,Lower Bucks White B,
3768251,04/18/2015,1:30 PM,William Penn Middle Scho,B3,3,North Penn B,
3768904,04/18/2015,1:30 PM,Ridley Municipal Park,B1,2,Ridley B,
3768904,04/18/2015,1:30 PM,Ridley Municipal Park,B1,2,Haven B,
3768196,04/18/2015,1:30 PM,Deep Run,B2,3,Deep Run B,
3768196,04/18/2015,1:30 PM,Deep Run,B2,3,Council Rock B,
3768598,04/18/2015,1:30 PM,Boyertown,B3,3,Boyertown B,
3768598,04/18/2015,1:30 PM,Boyertown,B3,3,Warriors White B,
3761667,04/18/2015,1:45 PM,Shipley Farms 1,A3,2,Ashbee A,
3761667,04/18/2015,1:45 PM,Shipley Farms 1,A3,2,Marple Newtown A,
3761670,04/18/2015,2:15 PM,Haverford High School,A3,2,Haverford A,
3761670,04/18/2015,2:15 PM,Haverford High School,A3,2,Haven A,
3768608,04/18/2015,3:00 PM,Boyertown,B2,3,Boyertown B,
3768608,04/18/2015,3:00 PM,Boyertown,B2,3,Warriors B,
3771224,04/18/2015,3:15 PM,Ridley Municipal Park,White,1,Ridley C2 W,
3771224,04/18/2015,3:15 PM,Ridley Municipal Park,C2,2,Marple Newtown C,
3768086,04/18/2015,3:30 PM,Calvary AA,A3,2,Calvary A,
3768086,04/18/2015,3:30 PM,Calvary AA,A3,3,Wissahickon A,
3763191,04/19/2015,9:30 AM,Brooke Elementary,B1A,4,Spring-Ford B,
3763191,04/19/2015,9:30 AM,Brooke Elementary,B1A,3,Haverford B,
3770140,04/19/2015,10:30 AM,CBAA 2,B1,4,CBAA B,
3770140,04/19/2015,10:30 AM,CBAA 2,B1,3,Horsham B,
3768156,04/19/2015,10:30 AM,CBAA 2,B1,5,CBAA B,
3768156,04/19/2015,10:30 AM,CBAA 2,B1,4,Horsham B,
3770141,04/19/2015,10:30 AM,CBAA 2,B1,6,CBAA B,
3770141,04/19/2015,10:30 AM,CBAA 2,B1,5,Horsham B,
3763156,04/19/2015,10:30 AM,Boyertown,B1A,4,Boyertown B,
3763156,04/19/2015,10:30 AM,Boyertown,B1A,3,Ashbee B,
3750106,04/19/2015,10:30 AM,Newtown Elementary,A1A,3,Council Rock A,
3750106,04/19/2015,10:30 AM,Newtown Elementary,A1A,2,Crooked Crosse A,
3768230,04/19/2015,11:00 AM,CCLC,B3,3,Crooked Crosse B,
3768230,04/19/2015,11:00 AM,CCLC,B3,4,North Penn B,
3767816,04/19/2015,12:00 PM,Newtown Elementary,A3,4,Warriors A,
3767816,04/19/2015,12:00 PM,Newtown Elementary,A3,3,Council Rock  A,
3767858,04/19/2015,12:00 PM,Nathaniel Boileau Park,A3,4,Upper Moreland A,
3767858,04/19/2015,12:00 PM,Nathaniel Boileau Park,A3,4,Horsham A,
3763194,04/19/2015,12:00 PM,Wissahickon,B1A,3,Wissahickon B,
3763194,04/19/2015,12:00 PM,Wissahickon,B1A,3,Springfield B,
3770164,04/19/2015,12:00 PM,Moorestown,B1A,3,Moorestown B,
