game,date,time,field,bracket,ROUND,team,SCORE
5183092,05/10/2015,10:00 AM,New Hampton School Turf,Girls U13 A,5,Lakes Region Lacrosse Club,
5183092,05/10/2015,10:00 AM,New Hampton School Turf,Girls U13 A,4,Nashua - Purple,
5182174,05/10/2015,10:15 AM,Depot Road Field,Boys U15 A,4,Hampstead,
5182174,05/10/2015,10:15 AM,Depot Road Field,Boys U15 A,5,Salem Snipers,
5187428,05/10/2015,10:15 AM,Nichols Field,Boys U11 B1,5,Hollis Brookline,
5187428,05/10/2015,10:15 AM,Nichols Field,Boys U11 B1,5,Bow,
5200976,05/10/2015,10:15 AM,Portsmouth High,Boys U11 B2,4,Seacoast,
5200976,05/10/2015,10:15 AM,Portsmouth High,Boys U11 B2,4,Hooksett,
5187795,05/10/2015,10:30 AM,Phanzone,Girls U9 B,4,Hampstead,
5187795,05/10/2015,10:30 AM,Phanzone,Girls U9 B,5,Nashua - White,
5208199,05/10/2015,10:30 AM,Memorial HS,Boys U9 B,5,MPAL U9 White,
5208199,05/10/2015,10:30 AM,Memorial HS,Boys U9 B,4,Laconia Sachems,
5200915,05/10/2015,10:30 AM,LLA - Sawmill Brook,Boys U11 C,4,Litchfield U11,
5200915,05/10/2015,10:30 AM,LLA - Sawmill Brook,Boys U11 C,5,Hudson Hawks White,
5187799,05/10/2015,10:30 AM,Martin Field,Girls U9 B,5,Concord Crush Black,
5187799,05/10/2015,10:30 AM,Martin Field,Girls U9 B,5,Amherst U9B - Black,
5182669,05/10/2015,10:30 AM,Humphrey Field,Boys U11 A,5,Derry U11A,
5182669,05/10/2015,10:30 AM,Humphrey Field,Boys U11 A,5,Amherst U11A - Gold,
5194141,05/10/2015,10:30 AM,Laconia HS,Boys U13 B2,5,Laconia Sachems,
5194141,05/10/2015,10:30 AM,Laconia HS,Boys U13 B2,5,MYL Boys U13B Junior Tomahawks,
5200981,05/10/2015,10:30 AM,Bridge Road,Boys U11 B2,5,Plymouth Youth Lacrosse,
5200981,05/10/2015,10:30 AM,Bridge Road,Boys U11 B2,4,Londonderry Boys U11 Huskies,
5182667,05/10/2015,10:30 AM,Bellamy 3,Boys U11 A,3,Cocheco,
5182667,05/10/2015,10:30 AM,Bellamy 3,Boys U11 A,5,Bedford,
5187429,05/10/2015,10:30 AM,Bolton Field,Boys U11 B1,4,JSG U11B,
5187429,05/10/2015,10:30 AM,Bolton Field,Boys U11 B1,2,ORYA White,
5208205,05/10/2015,10:30 AM,Fairgrounds JrH,Boys U9 B,5,Nashua - White,
5208205,05/10/2015,10:30 AM,Fairgrounds JrH,Boys U9 B,4,Hudson Hawks Maroon,
5194137,05/10/2015,10:30 AM,Griffin Park,Boys U13 B2,5,Windham U13B ,
5194137,05/10/2015,10:30 AM,Griffin Park,Boys U13 B2,5,Londonderry Boys U13 Ravens,
5187425,05/10/2015,10:30 AM,Salem HS,Boys U11 B1,4,Salem Snipers,
5187425,05/10/2015,10:30 AM,Salem HS,Boys U11 B1,4,Lakes Region Lacrosse Club,
5182953,05/10/2015,10:30 AM,Bedford-Joppa Hill Field,Girls U15 A,4,Bedford,
5182953,05/10/2015,10:30 AM,Bedford-Joppa Hill Field,Girls U15 A,4,Derry,
5200347,05/10/2015,10:30 AM,The Nick,Boys U15 C,4,Abenaki-Wolfeboro,
5200347,05/10/2015,10:30 AM,The Nick,Boys U15 C,4,Hudson Hawks White,
5183155,05/10/2015,10:30 AM,Houston Field #3,Girls U11 B,4,Hopkinton U11 Girls,
5183155,05/10/2015,10:30 AM,Houston Field #3,Girls U11 B,5,Lakes Region Lacrosse Club,
5200344,05/10/2015,10:30 AM,Dublin School Boys Field,Boys U15 C,3,Peterborough,
5200344,05/10/2015,10:30 AM,Dublin School Boys Field,Boys U15 C,4,Londonderry Boys U15 Wolves,
5208201,05/10/2015,10:30 AM,Reeds Ferry 3,Boys U9 B,5,MYL Boys U9B Junior Tomahawks 1,
5208201,05/10/2015,10:30 AM,Reeds Ferry 3,Boys U9 B,5,Keene Crush,
5187796,05/10/2015,10:30 AM,Searles School,Girls U9 B,5,Windham U9 Yale,
5187796,05/10/2015,10:30 AM,Searles School,Girls U9 B,5,Londonderry U9 Cobras,
5211077,05/10/2015,10:30 AM,Souhegan HS,Boys U13 C,5,Amherst U13C - White,
5211077,05/10/2015,10:30 AM,Souhegan HS,Boys U13 C,4,Concord Crush White,
5200193,05/10/2015,10:30 AM,Stellos Stadium,Boys U13 B1,3,Nashua - Purple,
5200193,05/10/2015,10:30 AM,Stellos Stadium,Boys U13 B1,3,Keene Crush Orange,
5379430,05/10/2015,10:30 AM,West Road Field #1,Boys U9 B,5,Londonderry Boys U9 Cougars,
5379430,05/10/2015,10:30 AM,West Road Field #1,Boys U9 B,5,Black Bear,
5211074,05/10/2015,11:00 AM,Presentation of Mary,Boys U13 C,5,Hudson Hawks,
5211074,05/10/2015,11:00 AM,Presentation of Mary,Boys U13 C,4,Merrimack Valley Blue Storm,
5194142,05/10/2015,11:00 AM,Sawyer Field,Boys U13 B2,5,Exeter,
5194142,05/10/2015,11:00 AM,Sawyer Field,Boys U13 B2,5,Plymouth Youth Lacrosse,
5183026,05/10/2015,11:00 AM,E. Derry Memorial School,Girls U13 B,5,Derry,
5183026,05/10/2015,11:00 AM,E. Derry Memorial School,Girls U13 B,5,Nashua - White,
5208204,05/10/2015,11:00 AM,East Road Fields,Boys U9 B,4,Rattlers U9 Maroon,
5208204,05/10/2015,11:00 AM,East Road Fields,Boys U9 B,5,Hampstead White,
5187272,05/10/2015,11:00 AM,East Road Fields,Boys U13 A,4,Rattlers U13A,
5187272,05/10/2015,11:00 AM,East Road Fields,Boys U13 A,4,Seacoast,
5200189,05/10/2015,11:00 AM,Laurier St Field,Boys U13 B1,5,Goffstown,
5200189,05/10/2015,11:00 AM,Laurier St Field,Boys U13 B1,3,Hopkinton U13 Boys,
5187858,05/10/2015,11:00 AM,N. River Road Field,Boys U9 A,5,Milford U9A - Blue,
5187858,05/10/2015,11:00 AM,N. River Road Field,Boys U9 A,4,Lakes Region Lacrosse Club,
5211078,05/10/2015,11:00 AM,Muldoon Park,Boys U13 C,4,Pelham Outlaws,
5211078,05/10/2015,11:00 AM,Muldoon Park,Boys U13 C,4,Goffstown,
5194136,05/10/2015,11:15 AM,Donati Field,Boys U13 B2,4,Hooksett,
5194136,05/10/2015,11:15 AM,Donati Field,Boys U13 B2,5,Peterborough,
5187800,05/10/2015,11:15 AM,New Hampton School Turf,Girls U9 B,5,Lakes Region Lacrosse Club,
5187800,05/10/2015,11:15 AM,New Hampton School Turf,Girls U9 B,5,MPAL U9 White,
5200283,05/10/2015,11:30 AM,Portsmouth High,Boys U15 B,4,Seacoast,
5200283,05/10/2015,11:30 AM,Portsmouth High,Boys U15 B,5,JSG U15B,
5200280,05/10/2015,11:30 AM,Nichols Field,Boys U15 B,5,Hollis Brookline,
5200280,05/10/2015,11:30 AM,Nichols Field,Boys U15 B,5,Nashua,
5208203,05/10/2015,11:45 AM,Reeds Ferry 3,Boys U9 B,5,MYL Boys U9B Junior Tomahawks 2,
5208203,05/10/2015,11:45 AM,Reeds Ferry 3,Boys U9 B,4,Hudson Hawks White,
5183151,05/10/2015,11:45 AM,Nashua Road,Girls U11 B,5,Windham U11 Syracuse,
5183151,05/10/2015,11:45 AM,Nashua Road,Girls U11 B,5,Keene Crush,
5208212,05/10/2015,11:45 AM,Memorial HS,Boys U9 B,5,MPAL U9,
5208212,05/10/2015,11:45 AM,Memorial HS,Boys U9 B,5,Nashua - Purple,
5194139,05/10/2015,11:45 AM,LLA - Sawmill Brook,Boys U13 B2,5,Litchfield U13,
5194139,05/10/2015,11:45 AM,LLA - Sawmill Brook,Boys U13 B2,5,MPAL U13 Blue,
5187801,05/10/2015,11:45 AM,Martin Field,Girls U9 B,5,Concord Crush Orange,
5187801,05/10/2015,11:45 AM,Martin Field,Girls U9 B,4,Windham U9 Harvard,
5183206,05/10/2015,11:45 AM,Laconia HS,Girls U11 A,5,Laconia Sachems,
5183206,05/10/2015,11:45 AM,Laconia HS,Girls U11 A,3,Amherst U11A - Gold,
5200190,05/10/2015,11:45 AM,Salem HS,Boys U13 B1,4,Salem Snipers,
5200190,05/10/2015,11:45 AM,Salem HS,Boys U13 B1,4,Hollis Brookline,
5182176,05/10/2015,11:45 AM,Griffin Park,Boys U15 A,5,Windham U15,
5182176,05/10/2015,11:45 AM,Griffin Park,Boys U15 A,5,Merrimack Valley Blue Storm,
5182175,05/10/2015,11:45 AM,Humphrey Field,Boys U15 A,4,Derry U15A,
5182175,05/10/2015,11:45 AM,Humphrey Field,Boys U15 A,5,Amherst U15A - Gold,
5200916,05/10/2015,11:45 AM,Bellamy 3,Boys U11 C,5,Cocheco,
5200916,05/10/2015,11:45 AM,Bellamy 3,Boys U11 C,4,Derry U11C,
5183093,05/10/2015,11:45 AM,Depot Road Field,Girls U13 A,5,Hampstead,
5183093,05/10/2015,11:45 AM,Depot Road Field,Girls U13 A,5,Amherst U13A - Gold,
5208208,05/10/2015,11:45 AM,West Road Field #1,Boys U9 B,4,Londonderry Boys U9 Jaguars,
5208208,05/10/2015,11:45 AM,West Road Field #1,Boys U9 B,6,Black Bear,
5187857,05/10/2015,11:45 AM,Bedford-Joppa Hill Field,Boys U9 A,5,Bedford,
5187857,05/10/2015,11:45 AM,Bedford-Joppa Hill Field,Boys U9 A,5,Amherst U9A - Gold,
5211076,05/10/2015,11:45 AM,Stellos Stadium,Boys U13 C,3,Nashua - Black,
5211076,05/10/2015,11:45 AM,Stellos Stadium,Boys U13 C,5,Hampton Lacrosse - Warriors,
5187798,05/10/2015,12:00 PM,West Road Field #2,Girls U9 B,4,Londonderry Girls U9 Vipers,
5187798,05/10/2015,12:00 PM,West Road Field #2,Girls U9 B,5,MPAL U9 Blue,
5200285,05/10/2015,12:00 PM,Presentation of Mary,Boys U15 B,5,Hudson Hawks Maroon,
5200285,05/10/2015,12:00 PM,Presentation of Mary,Boys U15 B,4,Keene Crush,
5208206,05/10/2015,12:00 PM,Dublin School Boys Field,Boys U9 B,4,Peterborough,
5208206,05/10/2015,12:00 PM,Dublin School Boys Field,Boys U9 B,5,Hooksett,
5187792,05/10/2015,12:00 PM,Bolton Field,Girls U9 B,4,JSG U9G,
5187792,05/10/2015,12:00 PM,Bolton Field,Girls U9 B,4,MYL Girls U9B Junior Tomahawks,
5183148,05/10/2015,12:00 PM,Hollis Middle,Girls U11 B,3,Hollis Brookline,
5183148,05/10/2015,12:00 PM,Hollis Middle,Girls U11 B,5,Merrimack Valley Blue Storm,
5200279,05/10/2015,12:15 PM,Laurier St Field,Boys U15 B,5,Goffstown,
5200279,05/10/2015,12:15 PM,Laurier St Field,Boys U15 B,6,MPAL U15 Blue,
5200278,05/10/2015,12:30 PM,Donati Field,Boys U15 B,4,Hooksett,
5200278,05/10/2015,12:30 PM,Donati Field,Boys U15 B,5,Londonderry Boys U15 Warriors,
5208209,05/10/2015,12:30 PM,Shea Field,Boys U9 B,4,Antrim U9 Boys,
5208209,05/10/2015,12:30 PM,Shea Field,Boys U9 B,4,Bow,
5182670,05/10/2015,12:30 PM,Sawyer Field,Boys U11 A,5,Exeter - Blue,
5182670,05/10/2015,12:30 PM,Sawyer Field,Boys U11 A,5,Seacoast,
5200188,05/10/2015,12:45 PM,Portsmouth High,Boys U13 B1,3,Seacoast,
5200188,05/10/2015,12:45 PM,Portsmouth High,Boys U13 B1,5,Hampton Lacrosse - Rip Tide,
5183208,05/10/2015,1:00 PM,Nashua Road,Girls U11 A,5,Windham U11 Hopkins,
5183208,05/10/2015,1:00 PM,Nashua Road,Girls U11 A,5,Nashua ,
5187859,05/10/2015,1:00 PM,Memorial Field,Boys U9 A,5,Concord Crush Orange,
5187859,05/10/2015,1:00 PM,Memorial Field,Boys U9 A,5,Amherst U9A - Black,
5182903,05/10/2015,1:00 PM,Laconia HS,Girls U15 B,5,Laconia Sachems,
5182903,05/10/2015,1:00 PM,Laconia HS,Girls U15 B,4,Londonderry Girls U15,
5187267,05/10/2015,1:00 PM,Griffin Park,Boys U13 A,3,Windham U13A,
5187267,05/10/2015,1:00 PM,Griffin Park,Boys U13 A,3,Nashua - White,
5194138,05/10/2015,1:00 PM,Bellamy 3,Boys U13 B2,4,Cocheco,
5194138,05/10/2015,1:00 PM,Bellamy 3,Boys U13 B2,5,Bow,
5200345,05/10/2015,1:00 PM,Bedford HS,Boys U15 C,5,Bedford,
5200345,05/10/2015,1:00 PM,Bedford HS,Boys U15 C,4,Hanover,
5200978,05/10/2015,1:00 PM,Bedford-Joppa Hill Field,Boys U11 B2,5,Bedford,
5200978,05/10/2015,1:00 PM,Bedford-Joppa Hill Field,Boys U11 B2,4,Goffstown Hansen,
5183023,05/10/2015,1:00 PM,Dover Fisk Field,Girls U13 B,5,Cocheco,
5183023,05/10/2015,1:00 PM,Dover Fisk Field,Girls U13 B,5,Plymouth Youth Lacrosse,
5187430,05/10/2015,1:00 PM,Houston Field #4,Boys U11 B1,5,Hopkinton U11 Boys,
5187430,05/10/2015,1:00 PM,Houston Field #4,Boys U11 B1,5,Pelham Outlaws,
5200917,05/10/2015,1:00 PM,Presentation of Mary,Boys U11 C,5,Hudson Hawks Maroon,
5200917,05/10/2015,1:00 PM,Presentation of Mary,Boys U11 C,4,MPAL U11 Blue,
5200281,05/10/2015,1:00 PM,North Hampton School,Boys U15 B,4,Hampton Lacrosse - Hounds ,
5200281,05/10/2015,1:00 PM,North Hampton School,Boys U15 B,5,Pelham Outlaws,
5211073,05/10/2015,1:00 PM,Salem HS,Boys U13 C,4,Salem,
5211073,05/10/2015,1:00 PM,Salem HS,Boys U13 C,4,Derry U13C,
5182904,05/10/2015,1:00 PM,Depot Road Field,Girls U15 B,4,Hampstead,
5182904,05/10/2015,1:00 PM,Depot Road Field,Girls U15 B,5,Abenaki-Wolfeboro,
5183207,05/10/2015,1:15 PM,Hollis Middle,Girls U11 A,2,Hollis Brookline,
5183207,05/10/2015,1:15 PM,Hollis Middle,Girls U11 A,4,Seacoast - Smith,
5183153,05/10/2015,1:15 PM,Bolton Field,Girls U11 B,5,JSG U11G,
5183153,05/10/2015,1:15 PM,Bolton Field,Girls U11 B,4,Hampstead,
5200979,05/10/2015,1:15 PM,Dublin School Boys Field,Boys U11 B2,4,Peterborough,
5200979,05/10/2015,1:15 PM,Dublin School Boys Field,Boys U11 B2,5,Merrimack Valley Blue Storm,
5182906,05/10/2015,2:00 PM,Hampton Academy (HAJH),Girls U15 B,5,Hampton Lacrosse -White,
5182906,05/10/2015,2:00 PM,Hampton Academy (HAJH),Girls U15 B,5,Peterborough,
5183027,05/10/2015,2:00 PM,Shea Field,Girls U13 B,4,CONVAL LYNX,
5183027,05/10/2015,2:00 PM,Shea Field,Girls U13 B,5,ORYA White,
5182899,05/10/2015,2:00 PM,Sachem Field,Girls U15 B,4,Hanover,
5182899,05/10/2015,2:00 PM,Sachem Field,Girls U15 B,5,Pelham Lady Outlaws,
5183149,05/10/2015,2:00 PM,Laurier St Field,Girls U11 B,5,Goffstown,
5183149,05/10/2015,2:00 PM,Laurier St Field,Girls U11 B,4,MYL Girls U11B Junior Tomahawks,
5183024,05/10/2015,2:00 PM,Sawyer Field,Girls U13 B,5,Exeter,
5183024,05/10/2015,2:00 PM,Sawyer Field,Girls U13 B,4,MYL Girls U13B Junior Tomahawks,
5200192,05/10/2015,2:15 PM,Bedford HS,Boys U13 B1,5,Bedford,
5200192,05/10/2015,2:15 PM,Bedford HS,Boys U13 B1,4,Exeter,
5187426,05/10/2015,2:15 PM,North Hampton School,Boys U11 B1,4,Hampton Lacrosse - Hounds,
5187426,05/10/2015,2:15 PM,North Hampton School,Boys U11 B1,4,Concord Crush Orange,
5200287,05/10/2015,2:15 PM,Houston Field #4,Boys U15 B,5,Hopkinton U15 Boys,
5200287,05/10/2015,2:15 PM,Houston Field #4,Boys U15 B,5,Laconia Sachems,
5182905,05/10/2015,2:30 PM,Bolton Field,Girls U15 B,5,JSG U15G,
5182905,05/10/2015,2:30 PM,Bolton Field,Girls U15 B,5,MYL Girls U15B Junior Tomahawks,
5183094,05/10/2015,2:30 PM,Hollis Middle,Girls U13 A,5,Hollis Brookline,
5183094,05/10/2015,2:30 PM,Hollis Middle,Girls U13 A,5,Seacoast,
5200191,05/10/2015,3:00 PM,West Road Field #1,Boys U13 B1,3,Londonderry Boys U13 Hawks,
5200191,05/10/2015,3:00 PM,West Road Field #1,Boys U13 B1,4,Lakes Region Lacrosse Club,
5183032,05/10/2015,3:15 PM,Hampton Academy (HAJH),Girls U13 B,5,Hampton Lacrosse - Blue,
5183032,05/10/2015,3:15 PM,Hampton Academy (HAJH),Girls U13 B,5,Merrimack Valley Blue Storm,
5182902,05/10/2015,3:15 PM,Laurier St Field,Girls U15 B,3,Goffstown,
5182902,05/10/2015,3:15 PM,Laurier St Field,Girls U15 B,4,Cocheco,
5183033,05/10/2015,3:30 PM,Gosling Field,Girls U13 B,3,Bow,
5183033,05/10/2015,3:30 PM,Gosling Field,Girls U13 B,5,Seacoast,
5211075,05/10/2015,3:30 PM,Bedford HS,Boys U13 C,4,Bedford,
5211075,05/10/2015,3:30 PM,Bedford HS,Boys U13 C,4,Cocheco,
5183091,05/10/2015,3:30 PM,Sawyer Field,Girls U13 A,5,Exeter,
5183091,05/10/2015,3:30 PM,Sawyer Field,Girls U13 A,5,Bedford,
5182900,05/10/2015,3:45 PM,Hollis Middle,Girls U15 B,4,Hollis Brookline,
5182900,05/10/2015,3:45 PM,Hollis Middle,Girls U15 B,5,ORYA White,
5182885,05/10/2015,4:00 PM,Bridge Road,Girls U15 B,5,Plymouth Youth Lacrosse,
5182885,05/10/2015,4:00 PM,Bridge Road,Girls U15 B,5,Londonderry Girls U15,
5200330,05/10/2015,4:15 PM,West Road Field #1,Boys U15 C,5,Londonderry Boys U15 Wolves,
5200330,05/10/2015,4:15 PM,West Road Field #1,Boys U15 C,5,Abenaki-Wolfeboro,
5183150,05/10/2015,4:30 PM,Hampton Academy (HAJH),Girls U11 B,5,Hampton Lacrosse - Green,
5183150,05/10/2015,4:30 PM,Hampton Academy (HAJH),Girls U11 B,4,MPAL U11 Blue,
5183022,05/10/2015,4:30 PM,Laurier St Field,Girls U13 B,4,Goffstown,
5183022,05/10/2015,4:30 PM,Laurier St Field,Girls U13 B,5,MPAL U13,
5183031,05/10/2015,4:30 PM,Coe-Brown Lower,Girls U13 B,3,Black Bear,
5183031,05/10/2015,4:30 PM,Coe-Brown Lower,Girls U13 B,4,Abenaki-Wolfeboro,
5194140,05/10/2015,4:45 PM,Memorial Field,Boys U13 B2,5,Concord Crush Black,
5194140,05/10/2015,4:45 PM,Memorial Field,Boys U13 B2,5,Abenaki-Wolfeboro,
5183204,05/10/2015,5:00 PM,Sawyer Field,Girls U11 A,5,Exeter,
5183204,05/10/2015,5:00 PM,Sawyer Field,Girls U11 A,4,Concord Crush Orange,
5200284,05/10/2015,6:00 PM,Memorial Field,Boys U15 B,4,Concord Crush Orange,
5200284,05/10/2015,6:00 PM,Memorial Field,Boys U15 B,2,Bow,
5187262,05/11/2015,5:45 PM,Memorial Field,Boys U13 A,4,Concord Crush Orange,
5187262,05/11/2015,5:45 PM,Memorial Field,Boys U13 A,4,Windham U13A,
5183134,05/11/2015,6:00 PM,Hollis Middle,Girls U11 B,4,Hollis Brookline,
5183134,05/11/2015,6:00 PM,Hollis Middle,Girls U11 B,5,MYL Girls U11B Junior Tomahawks,
5208161,05/12/2015,6:00 PM,Donati Field,Boys U11 B2,5,Hooksett,
5208161,05/12/2015,6:00 PM,Donati Field,Boys U11 B2,4,Concord Crush Black,
5307963,05/12/2015,6:00 PM,Muldoon Park U9 Field,Girls U9 B,5,Londonderry Girls U9 Vipers,
5307963,05/12/2015,6:00 PM,Muldoon Park U9 Field,Girls U9 B,6,Pelham Lady Outlaws,
5187259,05/13/2015,6:00 PM,Pennichuck MS,Boys U13 A,4,Nashua - White,
5187259,05/13/2015,6:00 PM,Pennichuck MS,Boys U13 A,5,Pelham Outlaws,
5187257,05/14/2015,6:15 PM,Griffin Park,Boys U13 A,5,Windham U13A,
5187257,05/14/2015,6:15 PM,Griffin Park,Boys U13 A,3,ORYA Red,
5183012,05/14/2015,6:30 PM,Bishop,Girls U13 B,5,MYL Girls U13B Junior Tomahawks,
5183012,05/14/2015,6:30 PM,Bishop,Girls U13 B,5,Goffstown,
5183087,05/15/2015,6:00 PM,Nashua Main Dunstable 4,Girls U13 A,5,Nashua - Purple,
5183087,05/15/2015,6:00 PM,Nashua Main Dunstable 4,Girls U13 A,5,Londonderry Girls U13,
5183132,05/16/2015,8:30 AM,Houston Field #3,Girls U11 B,5,Hopkinton U11 Girls,
5183132,05/16/2015,8:30 AM,Houston Field #3,Girls U11 B,5,MPAL U11 Blue,
5208149,05/16/2015,9:00 AM,Walmart Field,Boys U9 B,5,Salem Snipers,
5208149,05/16/2015,9:00 AM,Walmart Field,Boys U9 B,5,Hopkinton U9 boys,
5182659,05/16/2015,9:00 AM,Memorial Field,Boys U11 B1,5,Concord Crush Orange,
5182659,05/16/2015,9:00 AM,Memorial Field,Boys U11 A,4,Cocheco,
5183203,05/16/2015,9:15 AM,Souhegan HS,Girls U11 A,4,Amherst U11A - Gold,
5183203,05/16/2015,9:15 AM,Souhegan HS,Girls U11 A,3,Hollis Brookline,
5327360,05/16/2015,9:30 AM,Depot Road Field,Boys U13 B1,5,Hampstead,
5327360,05/16/2015,9:30 AM,Depot Road Field,Boys U13 B1,5,Lakes Region Lacrosse Club,
5183152,05/16/2015,10:00 AM,Gosling Field,Girls U11 B,5,Bow,
5183152,05/16/2015,10:00 AM,Gosling Field,Girls U11 B,5,Bedford,
5187410,05/16/2015,10:00 AM,little river park,Boys U11 B1,3,ORYA White,
5187410,05/16/2015,10:00 AM,little river park,Boys U11 B1,5,Londonderry Boys U11 Lynx,
5182964,05/16/2015,10:30 AM,Souhegan HS,Girls U15 A,5,Amherst U15A - Gold,
5182964,05/16/2015,10:30 AM,Souhegan HS,Girls U15 A,4,Concord Crush Orange,
5293417,05/16/2015,11:00 AM,East Road Fields,Boys U15 B,5,Rattlers U15B,
5293417,05/16/2015,11:00 AM,East Road Fields,Boys U15 B,6,Pelham Outlaws,
5200177,05/16/2015,11:00 AM,Greenland Field,Boys U13 B1,4,Seacoast,
5200177,05/16/2015,11:00 AM,Greenland Field,Boys U13 B1,4,Hopkinton U13 Boys,
5183009,05/16/2015,11:30 AM,Gosling Field,Girls U13 B,4,Bow,
5183009,05/16/2015,11:30 AM,Gosling Field,Girls U13 B,5,Amherst U13B - Black,
5182863,05/16/2015,12:00 PM,Sachem Field,Girls U15 B,5,Hanover,
5182863,05/16/2015,12:00 PM,Sachem Field,Girls U15 B,4,Goffstown,
5200263,05/16/2015,12:15 PM,Greenland Field,Boys U15 B,5,Seacoast,
5200263,05/16/2015,12:15 PM,Greenland Field,Boys U15 B,5,Keene Crush,
5211060,05/16/2015,1:00 PM,Bedford HS,Boys U13 C,5,Bedford,
5211060,05/16/2015,1:00 PM,Bedford HS,Boys U13 C,5,Derry U13C,
5187797,05/16/2015,1:00 PM,Gosling Field,Girls U9 B,5,Bow,
5187797,05/16/2015,1:00 PM,Gosling Field,Girls U9 B,4,Amherst U9B - Gold,
5200174,05/16/2015,2:00 PM,East Road Fields,Boys U13 A,5,Rattlers U13A,
5200174,05/16/2015,2:00 PM,East Road Fields,Boys U13 B1,4,Keene Crush Orange,
5404681,05/16/2015,2:00 PM,Laconia HS,Boys U15 B,4,Black Bear,
5404681,05/16/2015,2:00 PM,Laconia HS,Boys U15 B,6,Laconia Sachems,
5182984,05/16/2015,2:30 PM,Gosling Field,Girls U13 B,5,Bow,
5182984,05/16/2015,2:30 PM,Gosling Field,Girls U13 B,4,Black Bear,
5373940,05/16/2015,3:45 PM,Nichols Field,Boys U13 B1,5,Hollis Brookline,
5373940,05/16/2015,3:45 PM,Nichols Field,Boys U13 B1,4,JSG U13B,
5187404,05/16/2015,4:00 PM,Salem HS,Boys U11 B1,5,Salem Snipers,
5187404,05/16/2015,4:00 PM,Salem HS,Boys U11 B1,4,ORYA White,
5200266,05/16/2015,4:00 PM,Sawyer Field,Boys U15 B,4,Exeter,
5200266,05/16/2015,4:00 PM,Sawyer Field,Boys U15 B,3,Bow,
5182914,05/17/2015,8:00 AM,Bishop,Girls U15 B,6,MYL Girls U15B Junior Tomahawks,
5182914,05/17/2015,8:00 AM,Bishop,Girls U15 B,6,Hopkinton U15 Girls,
5183044,05/17/2015,8:00 AM,Penacook Elem,Girls U13 B,6,Merrimack Valley Blue Storm,
5183044,05/17/2015,8:00 AM,Penacook Elem,Girls U13 B,6,Goffstown,
5187863,05/17/2015,8:00 AM,Middle Bean,Boys U9 A,6,Amherst U9A - Black,
5187863,05/17/2015,8:00 AM,Middle Bean,Boys U9 A,6,Bedford,
5183159,05/17/2015,8:00 AM,Bedford HS,Girls U11 B,6,Bedford,
5183159,05/17/2015,8:00 AM,Bedford HS,Girls U11 B,6,Windham U11 Syracuse,
5208220,05/17/2015,8:00 AM,Houston Field #1,Boys U9 B,6,Hopkinton U9 boys,
5208220,05/17/2015,8:00 AM,Houston Field #1,Boys U9 B,6,Nashua - White,
5208215,05/17/2015,8:00 AM,Humphrey Field,Boys U9 B,6,Derry U9B - White,
5208215,05/17/2015,8:00 AM,Humphrey Field,Boys U9 B,6,Rattlers U9 White,
5182960,05/17/2015,8:00 AM,Martin Field,Girls U15 A,5,Concord Crush Orange,
5182960,05/17/2015,8:00 AM,Martin Field,Girls U15 A,5,Bedford,
5200921,05/17/2015,8:00 AM,Memorial Field,Boys U11 C,5,Concord Crush White,
5200921,05/17/2015,8:00 AM,Memorial Field,Boys U11 C,6,Cocheco,
5182181,05/17/2015,8:00 AM,Souhegan HS,Boys U15 A,6,Amherst U15A - Gold,
5182181,05/17/2015,8:00 AM,Souhegan HS,Boys U15 A,6,Cocheco,
5200292,05/17/2015,8:00 AM,little river park,Boys U15 B,5,ORYA Red,
5200292,05/17/2015,8:00 AM,little river park,Boys U15 B,5,Hampton Lacrosse - Hounds ,
5182911,05/17/2015,8:00 AM,The Nick,Girls U15 B,6,Abenaki-Wolfeboro,
5182911,05/17/2015,8:00 AM,The Nick,Girls U15 B,5,Goffstown,
5182912,05/17/2015,8:00 AM,West Road Field #2,Girls U15 B,6,Londonderry Girls U15,
5182912,05/17/2015,8:00 AM,West Road Field #2,Girls U15 B,6,JSG U15G,
5182178,05/17/2015,8:30 AM,Salem HS,Boys U15 A,6,Salem Snipers,
5182178,05/17/2015,8:30 AM,Salem HS,Boys U15 A,5,Derry U15A,
5182958,05/17/2015,8:45 AM,E. Derry Memorial School,Girls U15 A,5,Derry,
5182958,05/17/2015,8:45 AM,E. Derry Memorial School,Girls U15 A,6,Amherst U15A - Gold,
5200987,05/17/2015,9:00 AM,Depot Road Field,Boys U11 B2,5,Hampstead,
5200987,05/17/2015,9:00 AM,Depot Road Field,Boys U11 B2,5,Seacoast,
5200198,05/17/2015,9:00 AM,Keene HS,Boys U13 B1,5,Keene Crush Orange,
5200198,05/17/2015,9:00 AM,Keene HS,Boys U13 B1,4,Londonderry Boys U13 Hawks,
5183035,05/17/2015,9:00 AM,Muldoon Park,Girls U13 B,5,Pelham Lady Outlaws,
5183035,05/17/2015,9:00 AM,Muldoon Park,Girls U13 B,6,Cocheco,
5208217,05/17/2015,9:00 AM,Phanzone,Boys U9 B,5,Hampstead Red,
5208217,05/17/2015,9:00 AM,Phanzone,Boys U9 B,5,Rattlers U9 Maroon,
5182674,05/17/2015,9:00 AM,Portsmouth High,Boys U11 A,6,Seacoast,
5182674,05/17/2015,9:00 AM,Portsmouth High,Boys U11 A,6,Derry U11A,
